query	no	token	pos
전주 여행	452	분	NNB
전주 여행	452	차	NNB
전주 여행	452	를	JKO
전주 여행	452	타	VV
전주 여행	452	ㄹ려	EC
전주 여행	452	하	VX
전주 여행	452	거든요	EF
전주 여행	452	?	SF
전주 여행	452	그	NP
전주 여행	452	ㄴ	JX
전주 여행	452	데	VV
전주 여행	452	ㅁ	ETN
전주 여행	452	저희	NP
전주 여행	452	가	JKS
전주 여행	452	에	JKB
전주 여행	452	한옥마을	NNP
전주 여행	452	하고	JKB
전주 여행	452	,	SP
전주 여행	452	덕진	NNP
전주 여행	452	공원	NNP
전주 여행	452	을	JKO
전주 여행	452	갈	VV
전주 여행	452	려고	EC
전주 여행	452	하	VV
전주 여행	452	아요	EC
전주 여행	452	그러면	MAJ
전주 여행	452	...	SE
전주 여행	453	군산	NNP
전주 여행	453	,	SP
전주 여행	453	여행	NNG
전주 여행	453	10월	NNP
전주 여행	453	초주	NNP
전주 여행	453	말	NNG
전주 여행	453	에	JKB
전주 여행	453	군산	NNP
전주 여행	453	,	SP
전주 여행	453	당일치기	NNG
전주 여행	453	여행	NNG
전주 여행	453	예정	NNG
전주 여행	453	이	VCP
전주 여행	453	ㄴ데	EC
전주 여행	453	두	MM
전주 여행	453	군대	NNP
전주 여행	453	를	JKO
전주 여행	453	가	VV
전주 여행	453	는	ETM
전주 여행	453	게	EC
전주 여행	453	좋	VA
전주 여행	453	을까요	EF
전주 여행	453	?	SF
전주 여행	453	한곳	NNG
전주 여행	453	만	JX
전주 여행	453	가	VV
전주 여행	453	는	ETM
전주 여행	453	게	EC
전주 여행	453	좋	VA
전주 여행	453	을까요	EF
전주 여행	453	?	SF
전주 여행	453	이동	NNP
전주 여행	453	수단	NNP
전주 여행	453	은	JX
전주 여행	453	대중교통	NNP
전주 여행	453	이용	NNP
전주 여행	453	이	VV
전주 여행	453	ㅂ니다	EC
전주 여행	453	출발지	NNG
전주 여행	453	가	JKS
전주 여행	453	서울	NNP
전주 여행	453	이	VCP
전주 여행	453	라고	EC
전주 여행	453	가정	NNG
전주 여행	453	하	XSV
전주 여행	453	면	EC
전주 여행	453	편	NNB
전주 여행	453	도	JX
전주 여행	453	3	SN
전주 여행	453	시간	NNP
전주 여행	453	정도	NNG
전주 여행	453	의	JKG
전주 여행	453	거리	NNG
전주 여행	453	이	VCP
전주 여행	453	기	ETN
전주 여행	453	에	JKB
전주 여행	453	,	SP
전주 여행	453	당일치기	NNG
전주 여행	453	로	JKB
전주 여행	453	는	JX
전주 여행	453	가	JKS
전주 여행	453	적당	XR
전주 여행	453	하	XSA
전주 여행	453	지	EC
전주 여행	453	...	SE
전주 여행	454	1	SN
전주 여행	454	박	NNP
전주 여행	454	2	SN
전주 여행	454	일	NNB
전주 여행	454	여행	NNG
전주 여행	454	코스	NNG
전주 여행	454	및	MAJ
전주 여행	454	숙소	NNG
전주 여행	454	...	SE
전주 여행	454	풍	NNG
전주 여행	454	남	NNP
전주 여행	454	호텔	NNP
전주 여행	454	관계자	NNG
전주 여행	454	카	MAG
전주 여행	454	톡	MAG
전주 여행	454	:	SP
전주 여행	454	sjh	SL
전주 여행	454	920519	SN
전주 여행	454	한옥마을	NNP
전주 여행	454	여행	NNG
전주 여행	454	코스	NNG
전주 여행	454	는	JX
전주 여행	454	낮	NNG
전주 여행	454	에	JKB
전주 여행	454	는	JX
전주 여행	454	한옥마을	NNP
전주 여행	454	벽화	NNP
전주 여행	454	마을	NNP
전주 여행	454	전동성당	NNP
전주 여행	454	경기전	NNP
전주 여행	454	향교	NNP
전주 여행	454	둘러보	VV
전주 여행	454	시	EP
전주 여행	454	면	EC
전주 여행	454	되	VV
전주 여행	454	고	EC
전주 여행	454	저녁	NNG
전주 여행	454	에	JKB
전주 여행	454	는	JX
전주 여행	454	남부	NNP
전주 여행	454	시장	NNP
전주 여행	454	야시장	NNP
전주 여행	454	오목대	NNP
전주 여행	454	둘러보	VV
전주 여행	454	시	EP
전주 여행	454	면	EC
전주 여행	454	되	VV
전주 여행	454	시	EP
전주 여행	454	어요	EC
전주 여행	454	^	SW
전주 여행	454	^	SW
전주 여행	454	여행	NNP
전주 여행	454	코스	NNG
전주 여행	454	맛집	NNG
전주 여행	454	자세	XR
전주 여행	454	하	XSA
전주 여행	454	ㄴ	ETM
전주 여행	454	정보	NNG
전주 여행	454	는	JX
전주 여행	454	https	SL
전주 여행	454	:	SP
전주 여행	454	/	SP
전주 여행	454	/	SP
전주 여행	454	blog	SL
전주 여행	454	...	SE
전주 여행	454	.	SF
전주 여행	455	미성년자	NNP
전주 여행	455	혼자	NNG
전주 여행	455	1	SN
전주 여행	455	박	NNP
전주 여행	455	2	SN
전주 여행	455	일	NNB
전주 여행	455	여행	NNG
전주 여행	455	제가	NNP
전주 여행	455	10월	NNP
전주 여행	455	가	VV
전주 여행	455	을	ETM
전주 여행	455	중	NNB
전주 여행	455	으로	JKB
전주 여행	455	혼자	NNG
전주 여행	455	1	SN
전주 여행	455	박	NNP
전주 여행	455	2	SN
전주 여행	455	일	NNB
전주 여행	455	로	JKB
전주 여행	455	여행	NNG
전주 여행	455	을	JKO
전주 여행	455	가	VV
전주 여행	455	았	EP
전주 여행	455	다	EC
전주 여행	455	오	VV
전주 여행	455	려고	EC
전주 여행	455	하	VV
전주 여행	455	는데	EC
전주 여행	455	부모	NNG
전주 여행	455	님	XSN
전주 여행	455	동의	NNG
전주 여행	455	O	SL
전주 여행	455	미성년자	NNP
전주 여행	455	혼자	NNG
전주 여행	455	숙박	NNG
전주 여행	455	하	XSV
전주 여행	455	ㄹ	ETM
전주 여행	455	수	NNB
전주 여행	455	있	VV
전주 여행	455	는	ETM
전주 여행	455	곳	NNG
전주 여행	455	이	JKS
전주 여행	455	있	VX
전주 여행	455	을까요	EF
전주 여행	455	?	SF
전주 여행	455	웬만	XR
전주 여행	455	하	XSA
전주 여행	455	면	EC
전주 여행	455	덕진구	NNP
전주 여행	455	로	JKB
전주 여행	455	뭐	NP
전주 여행	455	혼자	NNG
전주 여행	455	가	VV
전주 여행	455	는	ETM
전주 여행	455	거	NNB
전주 여행	455	이	VCP
전주 여행	455	라	EC
전주 여행	455	술	NNG
전주 여행	455	담	NNG
전주 여행	455	그런	MM
전주 여행	455	거	NNB
전주 여행	455	전혀	MAG
전주 여행	455	대본	NNG
전주 여행	455	적도	NNP
전주 여행	455	없	VA
전주 여행	455	고	EC
전주 여행	455	기분	NNG
전주 여행	455	전환	NNG
전주 여행	455	하	VV
전주 여행	455	ㄹ	ETM
전주 여행	455	겸	NNB
전주 여행	455	가	VV
전주 여행	455	는	ETM
전주 여행	455	걸	VV
전주 여행	455	ㄴ데	EC
전주 여행	455	...	SE
전주 여행	456	여행	NNP
전주 여행	456	!	SF
전주 여행	456	...	SE
전주 여행	456	안녕하세요	NNP
전주 여행	456	답변	NNG
전주 여행	456	드리	VV
전주 여행	456	ㄹ게요	EC
전주 여행	456	광주	NNP
전주 여행	456	에서	JKB
전주 여행	456	로	JKB
전주 여행	456	당일치기	NNG
전주 여행	456	여행	NNG
전주 여행	456	을	JKO
전주 여행	456	하	VV
전주 여행	456	시	EP
전주 여행	456	ㄹ	ETM
전주 여행	456	요량	NNG
전주 여행	456	이	VCP
전주 여행	456	시	EP
전주 여행	456	라면	EC
전주 여행	456	전주한옥마을	NNP
전주 여행	456	과	JC
전주 여행	456	자	NNB
전주 여행	456	만	JX
전주 여행	456	벽화	NNP
전주 여행	456	마을	NNG
전주 여행	456	을	JKO
전주 여행	456	여행	NNG
전주 여행	456	하	XSV
전주 여행	456	시	EP
전주 여행	456	면	EC
전주 여행	456	좋	VA
전주 여행	456	을	ETM
전주 여행	456	것	NNB
전주 여행	456	같	VA
전주 여행	456	습니다	EC
전주 여행	456	일단	MAG
전주 여행	456	차비	NNG
전주 여행	456	부터	JX
전주 여행	456	말씀	NNG
전주 여행	456	드리	VV
전주 여행	456	ㄹ게요	EC
전주 여행	456	에서	JKB
전주 여행	456	광주	NNP
전주 여행	456	까지	JX
전주 여행	456	편	NNB
전주 여행	456	도	JX
전주 여행	456	6600	SN
전주 여행	456	원	NNB
전주 여행	456	왕복	NNG
전주 여행	456	13200	SN
전주 여행	456	원	NNB
전주 여행	456	여자친구	NNP
전주 여행	456	분과	NNG
전주 여행	456	...	SE
전주 여행	457	2	SN
전주 여행	457	박	NNP
전주 여행	457	3	SN
전주 여행	457	일	NNB
전주 여행	457	여행	NNG
전주 여행	457	...	SE
전주 여행	457	여행	NNP
전주 여행	457	코스	NNG
전주 여행	457	나	JC
전주 여행	457	맛집	NNG
전주 여행	457	숙박	NNP
전주 여행	457	이런	MM
전주 여행	457	거	NNB
전주 여행	457	알리	VV
전주 여행	457	어	EC
전주 여행	457	주	VX
전주 여행	457	시	EP
전주 여행	457	면	EC
전주 여행	457	더	MAG
전주 여행	457	좋	VA
전주 여행	457	구요	EF
전주 여행	457	!	SF
전주 여행	457	차	NNG
전주 여행	457	가	JKS
전주 여행	457	없	VA
전주 여행	457	어서	EC
전주 여행	457	대중교통	NNP
전주 여행	457	을	JKO
전주 여행	457	이용	NNG
전주 여행	457	하	XSV
전주 여행	457	려고	EC
전주 여행	457	하	VV
전주 여행	457	아요	EC
전주 여행	457	안녕하세요	NNP
전주 여행	457	^	SW
전주 여행	457	_	SW
전주 여행	457	^	SW
전주 여행	457	달	NNG
전주 여행	457	봉	NNG
전주 여행	457	TV	NNP
전주 여행	457	달	NNG
전주 여행	457	봉	NNG
전주 여행	457	이	NNP
전주 여행	457	와	JC
전주 여행	457	해봉	NNP
전주 여행	457	이	NNP
전주 여행	457	이	VCP
전주 여행	457	ㅂ니다	EF
전주 여행	457	.	SF
전주 여행	457	같	VA
전주 여행	457	은	ETM
전주 여행	457	경우	NNP
전주 여행	457	는	JX
전주 여행	457	한옥마을	NNP
전주 여행	457	에서	JKB
전주 여행	457	한복	NNP
전주 여행	457	대여	NNG
전주 여행	457	하	XSV
전주 여행	457	아	EC
전주 여행	457	경기전	NNP
전주 여행	457	전동	NNP
전주 여행	457	성단	NNP
전주 여행	457	벽화	NNP
전주 여행	457	마을	NNP
전주 여행	457	등	NNB
전주 여행	457	에서	JKB
전주 여행	457	...	SE
전주 여행	458	내일	NNG
전주 여행	458	로	JKB
전주 여행	458	여행	NNG
전주 여행	458	을	JKO
전주 여행	458	가리	VV
전주 여행	458	어	EC
전주 여행	458	하	VX
전주 여행	458	는데	EC
전주 여행	458	...	SE
전주 여행	458	자세	XR
전주 여행	458	하	XSA
전주 여행	458	ㄴ	ETM
전주 여행	458	정보	NNG
전주 여행	458	는	JX
전주 여행	458	https	SL
전주 여행	458	:	SP
전주 여행	458	/	SP
전주 여행	458	/	SP
전주 여행	458	blog	SL
전주 여행	458	.	SF
전주 여행	458	naver	SL
전주 여행	458	.com	NNP
전주 여행	458	/	SP
전주 여행	458	sjh	SL
전주 여행	458	920519	SN
전주 여행	458	캐릭터	NNP
전주 여행	458	여행	NNG
전주 여행	458	하	XSV
전주 여행	458	ㄹ	ETM
전주 여행	458	때	NNG
전주 여행	458	ㄴ	JX
전주 여행	458	달	NNG
전주 여행	458	봉	NNG
전주 여행	458	이	NNP
전주 여행	458	이	VCP
전주 여행	458	ㅂ니다	EF
전주 여행	458	.	SF
전주 여행	458	숙박	NNP
전주 여행	458	할인	NNG
전주 여행	458	이나	JC
전주 여행	458	좀	MAG
전주 여행	458	더	MAG
전주 여행	458	궁금	XR
전주 여행	458	사항	NNG
전주 여행	458	있	VV
전주 여행	458	으시	EP
전주 여행	458	면	EC
전주 여행	458	네	MM
전주 여행	458	임	NNP
전주 여행	458	카드	NNP
전주 여행	458	블로그	NNP
전주 여행	458	질문	NNP
전주 여행	458	게시판	NNP
전주 여행	458	에	JKB
전주 여행	458	남기	VV
전주 여행	458	어	EC
전주 여행	458	주	VX
전주 여행	458	시	EP
전주 여행	458	어요	EC
전주 여행	458	^	SW
전주 여행	458	_	SW
전주 여행	458	^	SW
전주 여행	458	전주한옥마을	NNP
전주 여행	458	맛집	NNG
전주 여행	458	여행	NNP
전주 여행	458	숙박	NNP
전주 여행	458	할인	NNG
전주 여행	458	...	SE
전주 여행	459	2	SN
전주 여행	459	박	NNP
전주 여행	459	3	SN
전주 여행	459	일	NNB
전주 여행	459	여행	NNP
전주 여행	459	담	NNG
전주 여행	459	달	NNG
전주 여행	459	중순	NNG
전주 여행	459	쯤	NNB
전주 여행	459	로	JKB
전주 여행	459	남자친구	NNP
전주 여행	459	랑	NNP
전주 여행	459	2	SN
전주 여행	459	박	NNP
전주 여행	459	3	SN
전주 여행	459	일	NNB
전주 여행	459	여행	NNP
전주 여행	459	가	VV
전주 여행	459	려는데	EC
전주 여행	459	숙박	NNP
전주 여행	459	이랑	NNP
전주 여행	459	여행	NNG
전주 여행	459	하	XSV
전주 여행	459	ㄹ	ETM
전주 여행	459	곳	NNG
전주 여행	459	추천	NNG
전주 여행	459	이	VCP
전주 여행	459	요	EC
전주 여행	459	2	SN
전주 여행	459	박	NNP
전주 여행	459	3	SN
전주 여행	459	일	NNB
전주 여행	459	여행	NNP
전주 여행	459	코스	NNG
전주 여행	459	추천	NNG
전주 여행	459	드리	VV
전주 여행	459	ㅂ니다	EF
전주 여행	459	.	SF
전주 여행	459	안녕하세요	NNP
전주 여행	459	.	SF
전주 여행	459	여행	NNG
전주 여행	459	전문	NNG
전주 여행	459	블로거	NNP
전주 여행	459	쭈니아빠입니다.	NA
전주 여행	459	요즘	NNG
전주 여행	459	가	JKS
전주 여행	459	국내	NNG
전주 여행	459	여행지	NNG
전주 여행	459	로	JKB
전주 여행	459	인기	NNG
전주 여행	459	가	JKS
전주 여행	459	많	VA
전주 여행	459	은	ETM
전주 여행	459	것	NNB
전주 여행	459	같	VA
전주 여행	459	습니다	EF
전주 여행	459	.	SF
전주 여행	459	아마도	MAG
전주 여행	459	...	SE
전주 여행	460	여행	NNP
전주 여행	460	을	JKO
전주 여행	460	6월	NNP
전주 여행	460	중	NNB
전주 여행	460	순경	NNP
전주 여행	460	예정	NNG
전주 여행	460	이	VCP
전주 여행	460	ㄴ데	EC
전주 여행	460	한	MM
전주 여행	460	번	NNB
전주 여행	460	도	JX
전주 여행	460	여행	NNP
전주 여행	460	을	JKO
전주 여행	460	6월	NNP
전주 여행	460	중	NNB
전주 여행	460	순경	NNP
전주 여행	460	예정	NNG
전주 여행	460	이	VCP
전주 여행	460	ㄴ데	EC
전주 여행	460	한	MM
전주 여행	460	번	NNB
전주 여행	460	도	JX
전주 여행	460	여행	NNP
전주 여행	460	을해	NNP
전주 여행	460	본적	NNP
전주 여행	460	이	JKS
전주 여행	460	없	VA
전주 여행	460	고	EC
전주 여행	460	전	MM
전주 여행	460	주가	NNP
전주 여행	460	본적	NNP
전주 여행	460	이	JKS
전주 여행	460	없	VA
전주 여행	460	어서	EC
전주 여행	460	추천	NNG
전주 여행	460	코스	NNG
전주 여행	460	부탁	NNG
전주 여행	460	드리	VV
전주 여행	460	어요	EC
전주 여행	460	명물	NNG
전주 여행	460	도	JX
전주 여행	460	좋	VA
전주 여행	460	구요	EC
전주 여행	460	1박 2일	NNP
전주 여행	460	계획	NNG
전주 여행	460	이	VCP
전주 여행	460	ㅂ니다	EC
전주 여행	460	주말	NNP
전주 여행	460	에	JKB
전주 여행	460	오시	NNP
전주 여행	460	나	JC
전주 여행	460	주중	NNG
전주 여행	460	에	JKB
전주 여행	460	오	NR
전주 여행	460	시나	NNP
전주 여행	460	에	JKB
전주 여행	460	따르	VV
전주 여행	460	아	EC
전주 여행	460	달라지	VV
전주 여행	460	ㄹ	ETM
전주 여행	460	수	NNB
전주 여행	460	있	VX
전주 여행	460	습니다	EF
전주 여행	460	.	SF
전주 여행	460	대략	MAG
전주 여행	460	코스	NNG
전주 여행	460	는	JX
전주 여행	460	경기전	NNP
전주 여행	460	...	SE
전주 여행	461	금요일	NNP
전주 여행	461	에서	JKB
전주 여행	461	여수	NNP
전주 여행	461	무궁화호	NNP
전주 여행	461	타	VV
전주 여행	461	고	EC
전주 여행	461	당일치기	NNG
전주 여행	461	여행	NNG
전주 여행	461	...	SE
전주 여행	461	...	SE
전주 여행	461	부탁	NNG
전주 여행	461	드리	VV
전주 여행	461	ㅂ니다	EC
전주 여행	461	내공	NNP
전주 여행	461	있	VV
전주 여행	461	는	ETM
전주 여행	461	거	NNB
전주 여행	461	다	MAG
전주 여행	461	털	VV
전주 여행	461	어	EC
전주 여행	461	드리	VX
전주 여행	461	ㅁ	ETN
전주 여행	461	(	SS
전주 여행	461	적	VA
전주 여행	461	은	ETM
전주 여행	461	금액	NNG
전주 여행	461	절대	NNG
전주 여행	461	아니	VCN
전주 여행	461	ㅂ니다	EC
전주 여행	461	)	SS
전주 여행	461	코스	NNG
전주 여행	461	진짜	MAG
전주 여행	461	마음	NNG
전주 여행	461	에	JKB
전주 여행	461	들	VV
전주 여행	461	면	EC
전주 여행	461	계좌	NNG
전주 여행	461	로	JKB
전주 여행	461	담배	NNG
전주 여행	461	값	NNG
전주 여행	461	이	VCP
전주 여행	461	라도	EC
전주 여행	461	보내	VV
전주 여행	461	어	EC
전주 여행	461	드리	VX
전주 여행	461	ㄹ게요	EC
전주 여행	461	계좌	NNG
전주 여행	461	연락	NNG
전주 여행	461	은	JX
전주 여행	461	댓글	NNP
전주 여행	461	채택	NNG
전주 여행	461	후	NNG
전주 여행	461	따로	MAG
전주 여행	461	연락	NNG
전주 여행	461	드리	VV
전주 여행	461	겠	EP
전주 여행	461	습니다	EC
전주 여행	461	맛집	NNG
전주 여행	461	여행	NNG
전주 여행	461	달	NNG
전주 여행	461	봉	NNG
전주 여행	461	이	JKS
전주 여행	461	달	NNG
전주 여행	461	봉	NNG
전주 여행	461	티	NNG
전주 여행	461	비	NNG
전주 여행	461	여행	NNP
전주 여행	461	코스	NNG
전주 여행	461	...	SE
전주 여행	462	5	SN
전주 여행	462	명	NNB
전주 여행	462	이서	NNP
전주 여행	462	1박 2일	NNP
전주 여행	462	여행	NNG
전주 여행	462	을	JKO
전주 여행	462	갈	VV
전주 여행	462	건	EC
전주 여행	462	...	SE
전주 여행	462	여행	NNP
전주 여행	462	코스	NNG
전주 여행	462	맛집	NNG
전주 여행	462	자세	XR
전주 여행	462	하	XSA
전주 여행	462	ㄴ	ETM
전주 여행	462	정보	NNG
전주 여행	462	는	JX
전주 여행	462	https	SL
전주 여행	462	:	SP
전주 여행	462	/	SP
전주 여행	462	/	SP
전주 여행	462	blog	SL
전주 여행	462	.	SF
전주 여행	462	naver	SL
전주 여행	462	.com	NNP
전주 여행	462	/	SP
전주 여행	462	sjh	SL
전주 여행	462	920519	SN
전주 여행	462	캐릭터	NNP
전주 여행	462	여행	NNG
전주 여행	462	하	XSV
전주 여행	462	ㄹ	ETM
전주 여행	462	때	NNG
전주 여행	462	ㄴ	JX
전주 여행	462	달	NNG
전주 여행	462	봉	NNG
전주 여행	462	이	NNP
전주 여행	462	이	VCP
전주 여행	462	ㅂ니다	EF
전주 여행	462	.	SF
전주 여행	462	숙박	NNP
전주 여행	462	할인	NNG
전주 여행	462	이나	JC
전주 여행	462	좀	MAG
전주 여행	462	더	MAG
전주 여행	462	궁금	XR
전주 여행	462	사항	NNG
전주 여행	462	있	VV
전주 여행	462	으시	EP
전주 여행	462	면	EC
전주 여행	462	네	MM
전주 여행	462	임	NNP
전주 여행	462	카드	NNP
전주 여행	462	블로그	NNP
전주 여행	462	질문	NNP
전주 여행	462	게시판	NNP
전주 여행	462	에	JKB
전주 여행	462	남기	VV
전주 여행	462	어	EC
전주 여행	462	주	VX
전주 여행	462	시	EP
전주 여행	462	어요	EC
전주 여행	462	^	SW
전주 여행	462	_	SW
전주 여행	462	^	SW
전주 여행	462	전주한옥마을	NNP
전주 여행	462	맛집	NNG
전주 여행	462	...	SE
전주 여행	463	부여	NNP
전주 여행	463	,	SP
전주 여행	463	여행	NNG
전주 여행	463	볼거리	NNG
전주 여행	463	먹거리	NNG
전주 여행	463	?	SF
